user,rating,date,review
stan1972,"5,0",1 janvier 2019,"J'avais testé cet achat en raison de la promotion intéressante du Black Friday, mais avais quelques doutes sur la facilité de lecture et la fatigue des yeux. Bonne surprise, aucun problème de ce côté, cette liseuse est extrêmement pratique et beaucoup plus facile à transporter dans le métro qu'un gros livre. En revanche, je trouve que les livres numériques sont trop chers : ils sont certes moins onéreux que la version brochée du livre, mais plus chers que la version poche. Sans doute en raison des droits d'auteur, mais lorsque la version poche existe, je n'aurais pas tendance à acheter la version numérique, car au final, c'est le prix qui prime. A mon avis, Amazon devrait aligner la version Kindle sur le prix de la version poche lorsque celle-ci existe."
Nanouck,"2,0",25 décembre 2018,"Liseuse soit disant résistante à l eau... Et bien non elle ne peut résister à l eau car il y a un port de charge micro USB. Pour une dernière génération je m attendais a avoir une charge par induction ce qui aurait permis d avoir un boîtier étanche et au pire de usbc (dernière norme réversible)
Son seul atout est son écran mat antireflets et le contraste qui permet de lire en plein soleil. Son autonomie est super également.
Par contre je n'ai pas aimé d acheter une tablette et de devoir supporter des publicités imposées. Pour éteindre il faut maintenir le bouton m/à enfoncé pendant 7 seconde pour éteindre sinon c'est une page de pub..
Pas de connection possible à Dropbox pour récupérer mes livres.
Il y a moins de fonctionnalités que sur ma tablette actuelle avec fbreader. On ne peux pas modifier la luminosité en cours de lecture (il faut rentrer dans le menu alors qu'un simple glissé du doigt sur le côté droit de l écran suffit sur fbreader)
Bref très déçus pour le prix, je vous conseil de mettre 100€ de plus et de passer sur une tablette ou fablette avec un écran oled qui vous apportera la lisibilité en plein soleil et en plus vous aurez tous les avantage du smartphone (mail. Film. Netflix. Spotify. Jeux..)
Bref trop cher pour de la lecture seule."
robert neil drew,"1,0",8 février 2019,"Je suis très mécontent de mon nouveau Kindle.
1. Alors que mon ancien modèle se mettait en marche dès qu'on ouvrait l'étui, je suis obligé d'allumer le nouveau modèle manuellement.
2. Avant de retrouver la page de lecture, on doit obligatoirement passer par de la publicité, ce qui est extrèmement désagréable et suscite immédiatement une mauvaise opinion d'Amazon.
3 De même, les dimensions de l'appareil sont d'un ou deux millimètres plus petites que celles de l'ancien modèle, ce qui fait qu'il n'est pas tenu par l'ancien étui - autre ""combine"" bassement commerciale d'Amazon.
Je suis désolé de voir ma (jusqu'ici) bonne opinion d'Amazon ainsi bafoué."
bea,"4,0",9 juin 2019,"J'avais toujours eu, jusqu'à présent, l'habitude de lire sur papier et, tout compte fait, ça n'est pas si mal !... La prise en main est plutôt intuitive (il n'est pas nécessaire de lire le mode d'emploi en détail) ; j'utilise la 'kindle' principalement lorsque je suis en déplacement : cela m'évite de transporter des livres avec moi. J'ajoute que je lis dans plusieurs langues : la liseuse passe sans encombre d'un titre en français à un titre en anglais ou en espagnol, aucun problème à ce niveau, un vrai plus ! Quant au choix des livres dans la boutique 'kindle', il est plutôt satisfaisant, même s'il n'est pas extraordinaire.
Autre point positif : pas besoin de recharger sans arrêt la batterie qui tient assez longtemps. À améliorer : l'affichage, qui est un peu moche, j'attendais quelque chose de plus fini, on est encore très très loin de la sensation 'papier'... Mais, bon, un petit objet qui dépanne bien malgré tout !..."
Bahloul Irène,"4,0",24 décembre 2018,"Pratique grâce au rétro éclairage et lecture facilitée avec les notes de bas de page habituellement auxquelles on peut accéder en cliquant dessus. Tablette tactile, donc un avantage supplémentaire. Beaucoup de fonctionnalités. Peut être un peu trop car on est noyés par des propositions de livres. WiFi oblige je suppose...
De plus ce n'est pas toujours évident e par d'une page à l'autre. Je ne sais pas où appuyer efficacement. Et pas pratique pour revenir directement à la page d'accueil. Sur les anciennes Kindle, il y avait un bouton. Ici j'y vais à l'aveuglette.
Aucune notice d'utilisation fournie."
Quidet,"4,0",1 décembre 2018,"Nous n'avons plus de place dans notre bibliothèque et ce dans toutes les pièces. Le choix papier sera réservé à certains livres et les BD.
J'ai acheté la kindle paperwhite après avoir essayé celle de ma fille qui a une Kobo.
La dimension de la Kobo est plus confortable pour la lecture mais ne tient pas dans une poche comme la kindle.
Le prix des livres, plus chers à la FNAC que sur Amazone.
Il y a des améliorations à faire sur cette Kindle :
Il serait plus judicieux d'avoir le numéro de la page en bas de l'écran plutôt que le pourcentage restant.
Le livre en court de lecture devrait s'afficher en premier dans la liste de la bibliothèque.
A la commande d'un livre un mode enregistré sous.... Une collection serait pratique.
La luminosité à revoir, impossible de lire en plein soleil idem pour la Kobo.
Mon mari est conquis, j'ai parcouru les commentaires sur la liseuse Oasis. Son prix exorbitant et les nombreux commentaires sur l'autonomie de la batterie m'ont dissuadé de l'acheter. Je vais lui prendre la paperwhite."
Servane,"4,0",29 novembre 2018,"Premier contact avec une liseuse, tenté pour sa réputation de lisibilité et de confort.
De fait...
Par ailleurs ergonomie satisfaisante, même si plus lent qu’une tablette.
Trouve relativement vite le réseau...quand nécessaire.
Autonomie de batterie satisfaisante sans être extraordinaire.
Réglage de taille des caractères pas toujours commode?
Surprise avec la prise usb, qui n’est pas au format du câble fourni, il lui faudrait un micro usb et non pas le mini présent. Cela laisse quand même une impression mauvaise du sérieux de la vente, d’où l’étoile en moins."
Margody,"4,0",1 décembre 2018,"Apres beaucoup d'hésitation  avec d'autres modèles, j'ai opté pour celui-ci.  Tout d'abord pour le rapport qualité prix mais aussi pour l'étanchéité  et le format.
C'est ma première liseuse et il m'a fallu un temps d'adaptation ""visuel""  pour l'apprécier à sa juste valeur. C'est à la lumière naturelle et sans rétro éclairage que je retrouve le meilleur confort de lecture. Au soleil, même si il est rare en ce moment, c'est un vrai bonheur. Son format est idéal pour le transport et la prise en main. L'autonomie de la batterie est très satisfaisante. L'interface rapide à intégrer.  L'accès  à pleins d'ebook gratuit  m'a permis de découvrir de nouveaux auteurs et c'est très appréciable.
Seuls Petits bémols : Le contraste  et l'accès audio uniquement si la liseuse est configurée en langue anglaise."
slin,"5,0",22 janvier 2019,"J'avais un Kindle de base, vieille de 4 ans. Je suis ravie d'avoir cette nouvelle liseuse paperwhite. En effet les avantages sont nombreux, l'éclairage et la résistance à l'eau en particulier. Avec 3 heures de transport tous les jours, le Kindle est indispensable pour lire tranquillement dans le train et le métro sans voir à transporter des piles de bouquins. Couplé avec un abonnement Kindle unlimited c'est vachement intéressant.
Pour ceux qui se plaignent des pubs je vous invite à lire le descriptif d'un produit avant d'acheter, le prix n'est pas le même avec ou sans pubs. Donc vous avez le choix. En fait de pub, effectivement Amazon vous propose des livres sur l'écran de veille et en bas de la bibliothèque. Franchement perso, je n'ai jamais porté attention…
Finalement, non ce n'est pas un livre papier imprimé, c'est une liseuse, si vous cherchez la qualité, le feeling d'un beau volume Gallimard, vous allez être déçu."
Gerard Pajonk,"4,0",1 décembre 2018,"Je lis environ 80% de livres avec cette liseuse. J'ai une ""bibliothèque"" de plusieurs centaines d'ouvrages toujours disponibles pour la lecture et pour moins de 250g de poids dans un format type livre de poche !! L'autonomie est le seul facteur qui limite actuellement ma liseuse. Malgré tout la recharge est assez rapide pour qu'elle ne constitue pas un réel obstacle durable. Ca n'empêche nullement la lecture d'ouvrages en papier, les deux modes se complètent à ma plus grande satisfaction. Enfin les titres disponibles sont moins chers que les éditions papier à de rare exceptions, leur disponibilité est quasi immédiate ! Beaucoup de titres sont téléchargeables à titre gratuit."
Enkahan,"1,0",24 février 2019,"Totalement décevant !!
Je passe de kobo à Kindle..... Décevant
Tout est dirigé vers le mo'de Amazon avec de la pub et des suggestions de lecture... Ce n'est plus un livre numérique c'est une pub Amazon !
Prise en main compliqué et même tourné les pages n'est pas facile !
Dans ma Kobo Aura HD j'avais des jeux, une facilité de prise en main et de lecture incomparable !"
Hator,"3,0",23 janvier 2019,"La liseuse kindle est pratique en voyage car bien moins lourde que nombre de livres qu'on souhaiterait emmener. Lorsqu'on lit c'est agréable et il n'y a pas la fatigue oculaire que l'on peut avoir avec une lecture sur écran.
Le plus : l'accès au dictionnaire et les notes qu'on peut prendre. Pas encombrante quel que soit le nombre de volumes qu'elle abrite.
Le moins : pas de possibilité d'avoir accès à certaines informations pratiques comme la série et le numéro dans la série, numéro de volumes etc... si ce n'est pas inscrit dans le titre c'est galère pour lire les livres dans l'ordre.
Un très ou trop grande sensibilité parfois pour tourner les pages qui vous entraine trop loin mais dans l'ensemble c'est gérable et malgré tout pratique.
Il y a rien à faire, ce n'est pas le même contact qu'avec un livre, pour moi il manque toujours quelque chose même si j'apprécie vraiment cette liseuse."
Carré Benoit,"4,0",5 mai 2019,"J'ai décidé d'acheter cette liseuse car les commentaires sont bons, que je cherchai un moyen de lire la nuit sans déranger tout le monde dans la maison et qu'il y avait une promotion.
J'avais quelques craintes quand au produit, un certain temps à m'y mettre.
Et bien après quelques semaines d'utilisation, je suis obligé de l'avouer c'est franchement bien, il faut s'habituer a l'appareil, ce n'est vraiment pas une tablette, c'est une liseuse, le rendu la lecture est vraiment bien fait, le confort ,les tailles, polices d'écriture c'est bleffant.
Il y a pas mal de grands classiques a petits prix voir gratuit.
le temps de téléchargement des œuvres est rapides, permet de faire des enregistrements de des surlignage, franchement c'est originale et pratique.
Le seul bémol c'est que certaines œuvres restent moins chers en format de poche version papier, alors que l'on a déjà payer pour un support électronique.
Attention a vérifier la langue de ce que vous achetez.
Je recommande vivement la liseuse, Amazon ou autre"
darou,"4,0",5 janvier 2019,"Deuxième kindle  (generation 10) après avoir perdu la première (génération 6). Peu de changements, en bien ou en mal. j'apprécie de pouvoir y mettre des dizaines de livres en particulier en anglais et un peu allemand, et qu'on puisse ne pas la charger pendant des semaines.
Quelques petits défauts subsistent
- configurer le wifi avec un wifi public genre aéroport est difficile voire impossible, car le ""navigateur expérimental"" est toujours .... expérimental
- la recherche d'ouvrages peut être améliorée.
- on ne peut pas spécifier le langage, toutes les traductions sont mélangées, pas facile si pas anglais ou français
- on ne peut pas forcer la présence d'un mot dans le titre, on doit faire confiance a l'algorithme de tri
- la moindre faute d'orthographe sur le nom de l'auteur fait qu'on ne trouve pas le livre
Et sinon, le prix des ouvrages qui ont quelques années, voire quelques dizaine d'années est vraiment trop élevé"
Client Amazon,"5,0",30 décembre 2018,"J'avais la Paperwhite 1ère génération et j'avais envie des quelques améliorations de la nouvelle liseuse 10e génération.
Tout d'abord, je l'ai commandée avec une remise. Mais les pubs sont insupportables. Toutefois, il y a la possibilité de renoncer à cette remise et retrouver sa tranquillité sur sa liseuse. Ce que j'ai fait.
Cette nouvelle liseuse tient mieux la charge. On peut enregistrer nos styles de pages ce qui permet de retrouver ses préférences d'un seul clic. La recherche dans le texte est plus aisée. Plus de police de caractères. Peut-être un peu moins réactive à l'ouverture. J'ai retrouvé mes livres. Un peu moins bien classés que ce que j'avais fait. Mais bon. J'ai donné mon ancienne liseuse qui a fait un heureux. Globalement satisfaite"
Erwan Le Bihan,"5,0",12 mars 2019,"Je possède le modèle 2018. J'ai acheté cette liseuse comme première liseuse, parce qu'elle possède certaines fonctions qui m'intéressent et ne se trouvent pas sur le modèle plus bas de gamme, notamment le rétroéclairage. (Bon, en réalité, c'est même la seule chose qui m'a fait acheter celle là à la place de la moins chère, sans compter que la différence de prix est tout à fait abordable).
J'ai décidé récemment de lire les bouquins de mes films préférés, soit la sage Le Seigneur des Anneaux.
Je dois ajouter que je suis quelqu'un qui déteste lire pour, notamment, les raisons suivantes :
- Un livre, c'est très peu confortable à mon goût. On doit le tenir soit avec les deux mains, soit avec le pouce au milieu (ce qui dérange la lecture dans ce dernier cas) ce qui ne permet pas de s'installer confortablement et devient vite énervant quand on souhaite lire pendant plusieurs heures. Ceci dit, il est possible que ça ne concerne pas grand monde, mais ça reste ma raison n°1 de m'acheter cette liseuse.
- On ne peut pas lire dans le noir, et j'aime bien l'obscurité (encore une fois, il est possible que ça ne concerne que peu de personnes).
- En public tout le monde peut voir ce qu'on lit, ce qui me dérange tout autant que si, par exemple, tout le monde pouvait entendre les musiques que j'écoute quand j'ai un casque.
- Un livre, c'est moins transportable que cette petite liseuse; mais là je chipote bien que ce critère puisse être important à d'autres.
En revanche, je sais bien que la liseuse ne remplace pas les livres de manière générale, mais dans mon cas elle le fait avec brio.
Bref; Personnellement je n'éprouve ni besoin ni même envie de toucher des pages et sentir l'odeur du livre, comme beaucoup semblent l'apprécier; je souhaite juste suivre une histoire, et en ça je considère cette liseuse comme parfaite. Je pourrais ajouter bien d'autres arguments à son achat, mais je pense que c'est inutile d'aller plus loin dans le chipotage, encore que l'argument économique puisse être déterminant pour beaucoup de monde (Car, si Amazon possède un catalogue intéressant de livres, Internet possède un catalogue encore plus grand de livres gratuits et totalement transposables sur cette liseuse).
Cette liseuse m'a fait aimer lire, je l'ai depuis maintenant plusieurs semaines et, étant de base un peu geek, tout le temps que je passais sur pc ou sur switch je le passe désormais sur ma liseuse, ce qui m'étonne d'ailleurs moi-même.
La liseuse tient dans la poche, donc les dimensions sont nickel (plus petites qu'une bibliothèque, ça c'est sûr).
Sinon au niveau matériel, je pense, sans être expert, qu'on a affaire à de la qualité. Pour l'avoir beaucoup trimballée dans ma poche, sans protection, avec dans la même poche des clés (voiture & maison), elle n'affiche absolument aucune égratignure, si sur l'écran, ni sur le dos du produit. L'écran n'affiche pas de reflets donc la lecture est agréable en tout temps.
De même, elle résiste à l'eau (pas testé, mais c'est notable et avéré).
En réalité je ne pourrais citer tous les avantages ici, car il y a pas mal de choses subtiles mais efficaces comme le fait de pouvoir avoir la définition d'un mot en un tap prolongé sur l'écran. Ceci dit, j'ajouterais que la batterie est extrêmement tenace (Même en ayant lu qu'elle durait des semaines, je ne m'attendais pas à devoir la recharger aussi peu; après ça doit dépendre pas mal de l'utilisation, mais en gros actuellement je peux la recharger une fois toutes les deux semaines sans trop de souci) et je conseille à ceux qui en ont fait l'acquisition de mettre le mode avion lors de l'utilisation et ne le désactiver que pour les achats sur amazon (Que je ne ferai probablement quasiment jamais, puisque j'ai un ordinateur pour trouver les bouquins hors catalogue) ou les mises à jour (Once in a while)
Quelques défauts tout de même, matériels et autres :
- Il semblerait que mon modèle ait quelques.. Sortes de pixels morts ? Ceci dit, ce n'est visible qu'à une très bonne luminosité et sur du noir, donc je ne les remarque jamais, je les ai vus seulement lors du premier démarrage de la kindle car le fond comportait pas mal de noir.
- Si comme moi vous lisez des pdf écrits en très petits, il est possible qu'un appui long surligne le mot et tout le reste de la page au lieu de vous proposer les actions et vous donner le dictionnaire. Bug ? Possible.
- L'arrière du produit attire énormément les traces de doigts.
- Le logo kindle, même si perso il ne me dérange pas, est en blanc sur fond noir, et se trouve juste sous l'écran. Peut potentiellement être dérangeant pour certaines personnes.
- L'écran de veille : Impossible de changer le temps avant la mise en veille automatique.. Mais ce temps devrait être largement assez long pour la plupart des usages.
Bref; je recommande très fortement ce produit à ceux qui aiment lire et veulent essayer la liseuse, mais aussi à ceux qui n'aiment pas lire et ne l'ont pas encore essayée. Ca change la vie, et vous pourriez vous découvrir une passion pour la lecture, ou alors intensifier la passion que vous avez déjà !"
Kris,"5,0",24 février 2019,"Après à peine une dizaine de jours le kindle semble m'apporter les bénéfices que j'en attendais.
Une surprise (bête) est de ne voir les affichages qu'en monochrome ! Nous sommes tellement habitués à la couleur sur tous nos écrans, que le passage en monochrome est un peu surprenant pour quelques documents.
Mes suggestions pour améliorer les prochaines générations :
- des menus plus intuitifs, car on cherche un peu au début où se cache telle ou telle options
- un rafraîchissement et un fonctionnement plus réactifs
- la possibilité de trier les suggestions de la boutique par prix
- la synthèse vocale pour tout document (l'appli Pocket est ma référence en la matière !)"
batchou29 ,"5,0",1 mai 2019,"J’ai décidé d’acheter une liseuse car, étant quelqu’un qui lit beaucoup, le budget prenait un sacré coup. Et aussi, certains livres qui me tentait beaucoup n’étaient disponibles qu’en format numérique... mais j’ai mis du temps à me décider, car pour moi le format papier, c'était sacré...
Après 2 mois d'utilisation de ce Kindle, je n’ai aucun regret:
-je me suis très vite adaptée à lire sur un écran
-il est tellement mince et léger que je le glisse tout le temps dans mon sac à main, je lis donc encore plus vite
-la boutique est facilement accessible et on retrouve notre liste d'envie très facilement
-j’aime que l’on puisse mettre un commentaire directement à la fin de la lecture du livre
-la batterie à une autonomie très appréciable
-je peux lire facilement dans le noir en cas d’insomnie, sans réveiller mon conjoint
-l’espace de stockage permet d’avoir de nombreux ouvrages à porter de main
-il est léger et fin, ce qui permet une bonne prise en main et ne provoque aucune douleur aux doigts ou aux yeux, même après plusieurs heures de lecture
-je peux lire dehors, au soleil, sans avoir aucune gêne au niveau de l’écran
Je suis sûre que je trouverai encore d’autres points positifs après avoir poster cette évaluation...
Je précise que j’ai très vite payé les 10€ pour ne plus avoir les pubs...
Je suis vraiment très ravie de cet achat et je recommande."
gfprigot,"5,0",24 novembre 2018,"Comme toutes les liseuses Kindle que j'ai utilisé, celle-ci est presque parfaite !
Répond en tous cas parfaitement à l'usage pour lequel ce produit est fabriqué.
Les PLUS : dictionnaire Cordial (nettement mieux que le Littré proposé par d'autres fabricants) , dommage qu'il n'y ait pas un dictionnaire des noms propres ou un Wikipédia embarqué (il y a une possibilité d'accès via le WiFi !)
Les MOINS : étanche, oui, mais pas de piscine incluse !
Dommage que les clients belges ne puissent pas acheter la version ""avec offres spéciales"" qui est moins chère. C'est ça l'Europe !
J'ai eu quelques problèmes de livraison (de la faute de la poste belge, bPost) et ai donc du contacter le service client d'Amazon.... LA SURPRISE : un service clientèle EFFICACE, CORDIAL, RAPIDE, bref..IMPECCABLE !
Petit extrait de l'humour amazonien :
""Remarque: « 10e génération » est inclus dans le nom de cet appareil, car il s'agit de la neuvième génération de liseuses Kindle. Notez que les différentes générations d'appareils n'ont pas toutes les mêmes noms. """
Client d'Amazon,"4,0",24 novembre 2018,"Très bonne liseuse, légèrement plus petite et plus légère que la version précédente. Je n'ai pas testé sa résistance à l'eau. Une remarque cependant : lorsque plusieurs liseuses sont enregistrées sur le même compte, tous les livres achetés apparaissent automatiquement sur chacune des liseuses. Je pense qu'il serait mieux de choisir à partir du compte internet, ce qui doit ou pas apparaitre sur chacune des liseuse car si l'une d'entre elle est pour un enfant, il n'est pas logique qu'il puisse accéder à un livre ne correspondant pas du tout à son âge. Alors que là, sur l'option ""tout"", tous les livres apparaissent, il suffit de cliquer dessus pour les télécharger car ils ont déjà été acheté par un des lecteur d'une autre liseuse. C'est dommage..."
Morality59,"5,0",30 janvier 2019,"J'attendais depuis un moment pour passer sur une liseuse de ce type, et j'en suis ravi ! J'ai pu directement glisser mes eBook au format PDF et les ouvrir sans conversion supplémentaire. La batterie tient plusieurs semaines, la lecture est très agréable est ne fatigue pas les yeux. En fonction de la position de lecture on pourrait être gêné par le poids mais par rapport à un livre classique c'est déjà beaucoup plus léger ! Concernant les accessoires par contre, je suis déçu d'Amazon car ils sont très chers. Pour ma part j'ai acheté la pochette de protection 3€ sur un site chinois, elle n'est pas aussi jolie que celle d'Amazon mais parfaitement adaptée."
Sandrinette2014,"4,0",1 décembre 2018,"Pour l'instant cette liseuse répond à mes attentes: légère, tient bien en main, batterie qui ne se décharge pas trop vite (tient plusieurs semaines avec rétroéclairage à zéro), texte suffisamment net, possibilité de désactiver totalement le rétro-éclairage pour éviter l'excitation des yeux avant le coucher, et facilité déconcertante du téléchargement de livres (c'est presque trop facile, gare à la tentation!).
Le seul détail qui me chagrine est l'impossibilité d'afficher les numéros de pages...Uniquement les numéros de lignes ou le % d'avancement dans le livre; pour moi c'est peu parlant de savoir que je suis par ex. à la ligne 4236, je préfèrerais connaître le numéro de page!"
Patrick L.,"5,0",26 avril 2019,"Offerte à mon épouse en remplacement de son ancienne liseuse, celle-ci est largement plus confortable.
Pour lire le soir sans avoir a allumer la lumière, les pages sont plus blanches et le rétro éclairage offre un plus non  négligeable.
""Incompréhensiblement"" toujours livrée sans chargeur, cette liseuse nouvelle génération comblera les adeptes des modèles précédents devenus dépassés."
Tchout,"4,0",26 novembre 2018,"J'adore lire les livres papier mais ceux-ci sont trop encombrant lors de déplacement. Cet objet est juste au top ! Très léger, rétroéclairage, pratique, bonne tenu de charge... Seul bémol c'est les pub et devoir mettre 10 euros de plus pour les enlever mais sinon que du bonheur !"
La Mena sympathique,"5,0",23 février 2019,"Très sceptique sur les liseuses, j’avais peur de regretter la sensation papier, peur d’avoir l’impression de lire sur une tablette.
Produit léger, le réglage de la luminosité change tout: effet papier qui rend le produitpas du tout dérangeant pour les yeux.
On peut lire la nuit sans embêter les autres et sans galèrer avec des pages.
J’adore le fait de pouvoir recevoir des extraits gratuits de tous les livres sur Amazon, ça permet de voir si j’accroche ou pas et de ne pas commander des trucs nuls.
Autre fonction: dictionnaire , et prise de note (qui vous est ensuite envoyée par mail!) .
J adore!
Et l’autonomie est énorme."
jocelyne manchion,"5,0",26 avril 2019,"Il faut savoir que j'étais complètement anti-liseuse il y a quelques mois, parce que j'aime les livres, mais dans les transports en commun, pas toujours facile quand c'est des grand/gros livres.
J'ai été attirée par la publicité de Kindle Paperwhite - Résistant à l'eau, Écran haute résolution 6"", 8 Go - Avec offres spéciales et je ne regrette pas du tout, bluffée par le confort de lecture et la possibilité de l'emmener partout Je peux lire au soleil. L'éclairage ne fatigue pas les yeux, pratique avec son étui, En lien direct avec Amazon, facile d'utilisation Le stockage de 8 Go devrait êtres suffisant
Très satisfaite de mon achat, un peu coûteux, mais gagnante sur les prix des livres"
Idoia,"5,0",30 décembre 2018,"J'adore lire. J'adore avoir le livre dans les mains, mais ça peut devenir encombrant et pas toujours pratique. Je me suis laissée tentée par cette liseuse lors du Black Friday. Je ne regrette pas du tout, au contraire. Je peux mettre tous mes livres préférés, c'est super agréable à lire (je ne vois pas la différence de lecture avec un vrai livre, si ce n'est que sur la liseuse on peut régler la taille des caractères et mettre de la luminosité sur l'écran (pratique quand il fait un peu sombre)). Le dictionnaire intégré est super, surtout que je lis souvent des livres en anglais, et que parfois un mot de vocabulaire m'échappe, je n'ai qu'a cliqué dessus et une définition s'affiche, plus besoin de sortir de la lecture pour aller chercher sur internet.
Je recommande cette liseuse à tous ceux qui veulent une nouvelle expérience de lecture."
Sandu,"5,0",1 décembre 2018,"Joli comme d'habitude, fin, qualité au rendez-vous. Par contre, en possédant le modèle précédent, j'ai l'impression que la luminosité est moins bonne sur celui de 2018. Et, vu son écran lisse sans cadran pourtour, la prise en main est moins efficace. Soit acheter un étui (y'en a plein pour moins de 15 EUR) soit une bague sur le dos, comme pour les téléphones. Sinon, je suis bien content et je le recommande."
NicoDem,"5,0",16 mai 2019,"Ceci est mon deuxième Kindle. J'ai acheté le premier en 2012(Kindle 4 NT), et 7 ans plus tard je l'ai enfin changé pour un de dernière génération. L'ancien n'est pas tombé en panne, et est d'ailleurs toujours utilisé par un autre membre de ma famille. Rien à redire : écran ultra lisible, le rétro-éclairage permet une lecture agréable dans des conditions de luminosité sombre à très sombre (parfait pour lire sans réveiller madame si on est un peu nocturne). L'écran tactile fonctionne très bien, mais il va falloir que je m'y habitue (attention à ne pas vouloir enlever le grain de poussière sur l'écran, ou la trace de doigt par exemple....). Bref, globalement un bon produit !"
David Z,"4,0",7 mars 2019,"Au top! Acheté pour lire des romans mais aussi pour soulager les valises ou la bibliothèque de la maison. Et force est de constater que le contrat est rempli. Je l’emmène même au travail pour la pause de midi et je ne m’en passerais plus. Confort de lecture au top, rétro-éclairage au top pour lecture nocturne (on regrettera néanmoins l’absence de mode nocturne (sinon j’aurais mis 5 étoiles). Je confirme que léproduit résiste bien à l’eau. L’autonomie est tout à fait honorable.
Après quelques jours d’utilisation on prend même de nouveaux repères (je me surprend à aimer le « pourcentage de lecture » et donc à me passer des « numéros de page ». Les fonctions prime reading sont vraiment cool pour emprunter des livres, le catalogue est très complet.
BREF. En dehors du rétro-éclairage nocturne manquant, le produit est pour moi parfait !
Bonne lecture @ tous"
SC,"4,0",4 décembre 2018,"pour l'instant, j'ai peu de recul car je commence juste à l'utiliser. Le Kindle est petit et léger, et donc pratique à utiliser et à emporter avec soi. Cependant ce n'est pas le même plaisir que celui ressenti avec un livre! Je regrette qu'une personne autre que le titulaire ne puisse offrir un livre à télécharger (seule solution envoyer un bon d'achat, et ce n'est pas pareil). On ne sait pas non plus où on en est dans la lecture (nombre de pages totales), les pages lues s'affichent en %, et on ne peut pas le feuilleter comme un livre.
Mais c'est vraiment le côté pratique qui prime, ainsi que la possibilité de stockage, sans prendre de place dans une bibliothèque."
Hugo,"2,0",15 avril 2019,"J'ai reçu le Kindle, commandé sur Amazon.fr, configuré en anglais. Aucun problème aussi longtemps que l'on veut acheter des livres kindle en anlais et payer en  GBP (pound sterling ""livres anglaises"").
Maintenant j'aimerais bien commander des livres en français. Hé bien, personne ne sait me dire comment le faire.  Le système ne me propose que des livres en anglais. Peut-être que changer la lague du sustème en français ferait avancer les choses mais je crois que je vais renvoyer le produit sauf si Amazon peut me donner un mode d'emploi cohérent."
Louis Moussi,"4,0",9 décembre 2018,"Lectures essentiellement de textes. En ce qui concerne les livres ou magazines techniques la taille de l'écran n'est pas adaptée. Les schémas prennent trop de place et gênent la lecture et le déchiffrement global de la mise en page.
Les premiers modèles étaient limités sur les économiseurs d'écran, mais la solution d'afficher de la pub sur les nouveaux modèles et leur pertinence par rapport aux goût du lecteur laisse grandement à désirer. Pourtant en ce qui me concerne je serai très content d'être informé via ce canal des dernières nouveautés de mes auteurs préférés sans parler des dernières traductions en français d'auteurs dont les textes en anglais, par exemple, tardent à être disponibles en français....Bref un canal de communication très sous utilisé si vous voulez mon avis.
Sinon un confort de lecture vraiment agréable, la possibilité de lire n'importe ou et dans des conditions de luminosité très mauvaises. Bref un grand plaisir."
Guillaume,"5,0",6 mars 2019,"Utilisateur Kindle depuis 8 ans, j'en suis à ma 4ème liseuse et 3ème Paperwhite. Par choix, pas parce que les précédentes ont eu un problème ; elles fonctionnent toujours parfaitement.
Cette dernière version a une qualité d'image absolument magnifique, sans doute grâce à son nouvel écran lisse. Je trouve l'éclairage encore plus efficace et son format, légèrement différent, juste parfait.
Je suis encore une fois conquis et, comme à chaque liseuse, je me demande comment ils peuvent améliorer ce produit et ils y arrivent à chaque fois... 😊👌"
DUMITRASCU SORIN ADRIAN,"2,0",6 mai 2019,"10eme génération et j'ai l’impression d'avoir un produit dont la conception date de 10 ans au moins.  Lent et pas très intuitif dans les menus, le navigateur expérimental c'est juste un blague car ça ne marche pas, les bords sont juste énormes et l'écran du coup trop petit et la liste peut continuer.  Pour les qualités, la légèreté, la batterie et la qualité de l'affichage."
david,"4,0",10 février 2019,"1ere liseuses mais lecteur régulier de ebook ou autre format sur smartphone, j'aime le format comme un livre de poche j'aime la texture très doux, j'aime le poids très très léger par contre il manque un mode nuit (l'être blanche sur fond noir) et ça c'est incompréhensible pour ne pas dire inacceptable, mais dans le menu option/option supplémentaire/accessibilité il est permis d'inverser le noir et blanc Ouf... la fluidité est correct mais pas au niveau d'une tablette cependant l'expérience de lecture est bien meilleur qu'avec une tablette ou un tel."
Darkfrogg,"5,0",1 décembre 2018,"J'ai eu plusieurs générations de Kindle et de Kindle Paperwhite, j'ai donc pu apprécier l'évolution des produits.
Je suis toujours ravie ! Ce dernier Kindle est très agréable à prendre en mains même si je préfère le glisser dans un étui pour le protéger dans les transports en commun.
La définition de l'écran est top et me permet de lire sans lunettes. J'aime toujours autant l'ergonomie de ce produit, super simple à mettre en œuvre et toujours super simple à utiliser.
Le téléchargement d'ebooks, la navigation, les choix de défilement et le grand nombre de polices de caractères... Tout est top."
